source_file;destination_file;subject_slug;material_slug;normalized_checksum;status;warnings
D:\Estudo\Python\saida_json\sanitizado\3__língua-portuguesa__3-domínio-da-ortografia.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\003-3-dominio-da-ortografia-42ce1e9e.json;portugues;dominio-da-ortografia-cebraspe;41953f3d5e049ae92f6d75e54bdde4a62cd470e45e287eee7db23213af9eee30;ok;
D:\Estudo\Python\saida_json\sanitizado\3__raciocínio-lógico-e-noções-de-estatística__3-lógica-sentencial-ou-proposicional-3.1-proposições-simples-e-compostas.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\003-3-logica-sentencial-ou-proposicional-31-proposicoes-e5c1fdef.json;rlog-estat;logica-sentencial-proposicoes-simples;957056a42fe94e0133e39965b56ec414c8a28f250ea4ac06355294233c5810a6;ok;
D:\Estudo\Python\saida_json\sanitizado\3__raciocínio-lógico-e-noções-de-estatística__3-lógica-sentencial-ou-proposicional-3.2-tabelas-verdade.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\003-3-logica-sentencial-ou-proposicional-32-tabelas-verdade-6269c17c.json;rlog-estat;logica-sentencial-tabelas-verdade;14ce9b15c3d6ac24786b4946c0e8c3f5e38dc89d9ead60f8eac80b1532daa73c;ok;
D:\Estudo\Python\saida_json\sanitizado\3__raciocínio-lógico-e-noções-de-estatística__3-lógica-sentencial-ou-proposicional-3.3-equivalências.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\003-3-logica-sentencial-ou-proposicional-33-equivalencias-0f19f50c.json;rlog-estat;logica-sentencial-equivalencias-cebraspe;de8cbdd42b2dcf2b6ce670283c24eb142fadb4c1eb628568180a3bea4c0bd59a;ok;
D:\Estudo\Python\saida_json\sanitizado\3__raciocínio-lógico-e-noções-de-estatística__3-lógica-sentencial-ou-proposicional-3.4-leis-de-morgan.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\034-3-logica-sentencial-ou-proposicional-34-leis-de-morgan-5d0231ee.json;rlog-estat;leis-de-morgan-raciocinio-logico;2f8b2f8b6450cd05908b60cf84ab12d5987fa57c0420a667077f964322befb74;ok;
D:\Estudo\Python\saida_json\sanitizado\3__raciocínio-lógico-e-noções-de-estatística__3-lógica-sentencial-ou-proposicional-3.5-diagramas-lógicos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\003-3-logica-sentencial-ou-proposicional-35-diagramas-f51fa171.json;rlog-estat;diagramas-logicos-cebraspe;b1919320c255fc0fdaf13311c626713b1940c2b20dcdce649ebe49724fda48c7;ok;
D:\Estudo\Python\saida_json\sanitizado\4__língua-portuguesa__4-domínio-dos-mecanismos-de-coesão-textual-4.1-emprego-de-elementos-de-referenciação-substituição-e-repetição-de-conecto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\004-4-dominio-dos-mecanismos-de-coesao-textual-41-emprego-2fc4f893.json;portugues;coesao-textual-cebraspe-referenciacao;a28a8bbe8ca06d51d7e4ede01e127ae078d7ed2c831aff03cd49a572d146a50a;ok;
D:\Estudo\Python\saida_json\sanitizado\4__língua-portuguesa__4-domínio-dos-mecanismos-de-coesão-textual-4.2-emprego-de-tempos-e-modos-verbais.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\004-4-dominio-dos-mecanismos-de-coesao-textual-42-emprego-717d2b48.json;portugues;emprego-tempos-modos-verbais-cebraspe;e2ba0a4d2bd26dff55d10d209966b95da4cb60cae85ef37e2fb7dba9e3a39b5e;ok;
D:\Estudo\Python\saida_json\sanitizado\4__raciocínio-lógico-e-noções-de-estatística__4-lógica-de-primeira-ordem.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\rlog-estat\004-logica-de-primeira-ordem-27e2d487.json;rlog-estat;logica-primeira-ordem-cebraspe-concurso;c06f4dc2be945d24f1b721a64ba997cbb8c542bf3b7b9d480841b61162940ba6;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.1-emprego-das-classes-de-palavras.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-51-b0ebd99e.json;portugues;emprego-classes-palavras-cebraspe;7085a3151ff8a03a9217945675a4cf3182fed47f1529a82ff58967e0fecdec65;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.2-relações-de-coordenação-entre-orações-e-entre-termos-da-oração.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\052-52-relacoes-de-coordenacao-entre-oracoes-e-entre-termos-0b632ffa.json;portugues;coordenacao-oracoes-termos-cebraspe;1c954a9faa1d203625dbedb4c3408f00b780666bd1f10373086bea14a1eb52a6;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.3-relações-de-subordinação-entre-orações-e-entre-termos-da-oração.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-53-9dd2e4f0.json;portugues;dominio-estrutura-morfossintatica;b1a5fd8cb358befdada094554e60f65b4f984e98a249d8e2a5fb054864c18e98;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.4-emprego-dos-sinais-de-pontuação.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\054-54-emprego-dos-sinais-de-pontuacao-dcbfdcee.json;portugues;emprego-sinais-pontuacao-cebraspe;dcaa9d7fa9d8b907853114df0d4581587701a1277eace6bf2b5445ed5b8825ab;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.5-concordância-verbal-e-nominal.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-55-563349ca.json;portugues;concordancia-verbal-e-nominal-cebraspe;909c02e3f94537e85ddeb37400cb57dae804b59db2a1cd68d3b45fc3d9fdc9b2;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.6-regência-verbal-e-nominal.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-56-70837fda.json;portugues;regencia-verbal-e-nominal-cebraspe;74fcb5db5fbd112b3036a53eb180d228cb57a64673dcdd4299186a84d89fdb47;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.7-emprego-do-sinal-indicativo-de-crase.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-5-dominio-da-estrutura-morfossintatica-do-periodo-57-2c04f542.json;portugues;crase-cebraspe-completo;748b7f09f837652382c045578dc75580a34c833bdc38bd14446331e94484f068;ok;
D:\Estudo\Python\saida_json\sanitizado\5__língua-portuguesa__5-domínio-da-estrutura-morfossintática-do-período-5.8-colocação-dos-pronomes-átonos.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\005-58-colocacao-dos-pronomes-atonos-85ee75bd.json;portugues;colocacao-pronomes-atonos-cebraspe;a0cd56870d8ad3d37ccaedfebd0585283458268f6c16723b8de6dc2cd49e6749;ok;
D:\Estudo\Python\saida_json\sanitizado\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.1-significação-das-palavras.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-61-67e01177.json;portugues;reescrita-significacao-palavras-cebraspe;ec82204cd2c9f06c587e0077fa42b6de8709c5ccc078a6625dee5765b3f6e2d2;ok;
D:\Estudo\Python\saida_json\sanitizado\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.2-substituição-de-palavras-ou-de-trechos-de-texto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\062-6-reescrita-de-frases-e-paragrafos-do-texto-62-c420aa5c.json;portugues;reescrita-substituicao-palavras-cebraspe;bd7c57719b7589e3116347478e48125aee20d44671037d908b4568b228384ad3;ok;
D:\Estudo\Python\saida_json\sanitizado\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.3-reorganização-da-estrutura-de-orações-e-de-períodos-do-texto.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-63-e3d2b11f.json;portugues;reescrita-frases-paragrafos;5c4b106ead37a07df445b13b528a9a63d773db28d64f74ea7e16d236bb9f63ee;ok;
D:\Estudo\Python\saida_json\sanitizado\6__língua-portuguesa__6-reescrita-de-frases-e-parágrafos-do-texto-6.4-reescrita-de-textos-de-diferentes-gêneros-e-níveis-de-formalidade.json;D:\Estudo\Python\repositorio_conteudo\concursos\camara-dos-deputados\policial-legislativo\2026\cebraspe\edital-v1\disciplinas\portugues\006-6-reescrita-de-frases-e-paragrafos-do-texto-64-62ebf8db.json;portugues;reescrita-frases-paragrafos-generos;6b951b3589acb6baa3f76b65bbb7a30734c5eafb961b82c2d01edacc64b5b96a;ok;
